id	source	pmid	doi	title	authorString	journalTitle	pubYear	journalIssn	pubType	isOpenAccess	inEPMC	inPMC	hasPDF	hasBook	hasSuppl	citedByCount	hasReferences	hasTextMinedTerms	hasDbCrossReferences	hasLabsLinks	hasTMAccessionNumbers	firstIndexDate	firstPublicationDate	pmcid	issue	journalVolume	pageInfo
31932729	MED	31932729	10.1038/s41587-019-0387-5	Titrating gene expression using libraries of systematically attenuated CRISPR guide RNAs.	Jost M, Santos DA, Saunders RA, Horlbeck MA, Hawkins JS, Scaria SM, Norman TM, Hussmann JA, Liem CR, Gross CA, Weissman JS.	Nat Biotechnol	2020	1087-0156; 1546-1696; 	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	Y	0	Y	Y	Y	Y	Y	2020-01-17	2020-01-13	PMC7065968	3	38	355-364
29529131	MED	29529131	10.1093/bfgp/ely004	ChIP-ping the branches of the tree: functional genomics and the evolution of eukaryotic gene regulation.	Marinov GK, Kundaje A.	Brief Funct Genomics	2018	2041-2649; 2041-2657; 	review-article; review; journal article; research support, n.i.h., extramural	N	Y	N	Y	N	N	0	Y	Y	N	Y	N	2018-03-13	2018-03-01	PMC5889016	2	17	116-137
29186559	MED	29186559	10.1093/molbev/msx304	PHYLOSCANNER: Inferring Transmission from Within- and Between-Host Pathogen Genetic Diversity.	Wymant C, Hall M, Ratmann O, Bonsall D, Golubchik T, de Cesare M, Gall A, Cornelissen M, Fraser C, STOP-HCV Consortium, The Maela Pneumococcal Collaboration, and The BEEHIVE Collaboration.	Mol Biol Evol	2018	0737-4038; 1537-1719; 	research-article; journal article	Y	Y	N	Y	N	Y	18	Y	Y	N	Y	Y	2017-12-05	2018-03-01	PMC5850600	3	35	719-733
31924477	MED	31924477	10.1016/j.immuni.2019.12.002	Precursors for Nonlymphoid-Tissue Treg Cells Reside in Secondary Lymphoid Organs and Are Programmed by the Transcription Factor BATF.	Delacher M, Imbusch CD, Hotz-Wagenblatt A, Mallm JP, Bauer K, Simon M, Riegel D, Rendeiro AF, Bittner S, Sanderink L, Pant A, Schmidleithner L, Braband KL, Echtenachter B, Fischer A, Giunchiglia V, Hoffmann P, Edinger M, Bock C, Rehli M, Brors B, Schmidl C, Feuerer M.	Immunity	2020	1074-7613; 1097-4180; 	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	N	N	Y	2	Y	Y	Y	Y	Y	2020-01-17	2020-01-07	PMC7026712	2	52	295-312.e11
30773298	MED	30773298	10.1016/j.molcel.2019.01.021	Histone Acetyltransferase p300 Induces De Novo Super-Enhancers to Drive Cellular Senescence.	Sen P, Lan Y, Li CY, Sidoli S, Donahue G, Dou Z, Frederick B, Chen Q, Luense LJ, Garcia BA, Dang W, Johnson FB, Adams PD, Schultz DC, Berger SL.	Mol Cell	2019	1097-2765; 1097-4164; 	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	N	Y	N	Y	N	Y	8	Y	Y	Y	Y	N	2019-02-18	2019-02-14	PMC6688479	4	73	684-698.e8
28526829	MED	28526829	10.1038/s41598-017-02257-3	Super-Enhancers and Broad H3K4me3 Domains Form Complex Gene Regulatory Circuits Involving Chromatin Interactions.	Cao F, Fang Y, Tan HK, Goh Y, Choy JYH, Koh BTH, Hao Tan J, Bertin N, Ramadass A, Hunter E, Green J, Salter M, Akoulitchev A, Wang W, Chng WJ, Tenen DG, Fullwood MJ.	Sci Rep	2017	2045-2322	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	18	Y	Y	Y	Y	Y	2017-05-20	2017-05-19	PMC5438348	1	7	2186
24366061	MED	24366061	10.2196/jmir.2661	A lot of action, but not in the right direction: systematic review and content analysis of smartphone applications for the prevention, detection, and management of cancer.	Bender JL, Yue RY, To MJ, Deacken L, Jadad AR.	J Med Internet Res	2013	1439-4456; 1438-8871; 	review-article; review; journal article	Y	Y	Y	N	N	N	116	Y	Y	N	Y	N	2014-01-04	2013-12-23	PMC3875901	12	15	e287
29256496	MED	29256496	10.1038/nmeth.4534	Resolving systematic errors in widely used enhancer activity assays in human cells.	Muerdter F, Boryń ŁM, Woodfin AR, Neumayr C, Rath M, Zabidi MA, Pagani M, Haberle V, Kazmar T, Catarino RR, Schernhuber K, Arnold CD, Stark A.	Nat Methods	2018	1548-7091; 1548-7105; 	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	26	Y	Y	Y	Y	Y	2017-12-20	2017-12-11	PMC5793997	2	15	141-149
25919371	MED	25919371	10.3390/s150509703	Routing and Scheduling Algorithms for WirelessHARTNetworks: A Survey.	Nobre M, Silva I, Guedes LA.	Sensors (Basel)	2015	1424-8220	research-article; journal article	Y	Y	N	Y	N	N	2	Y	Y	N	N	N	2015-04-29	2015-04-24	PMC4481989	5	15	9703-9740
30629588	MED	30629588	10.1371/journal.pcbi.1006596	Whole genomes define concordance of matched primary, xenograft, and organoid models of pancreas cancer.	Gendoo DMA, Denroche RE, Zhang A, Radulovich N, Jang GH, Lemire M, Fischer S, Chadwick D, Lungu IM, Ibrahimov E, Cao PJ, Stein LD, Wilson JM, Bartlett JMS, Tsao MS, Dhani N, Hedley D, Gallinger S, Haibe-Kains B.	PLoS Comput Biol	2019	1553-734x; 1553-7358; 	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	6	Y	Y	N	Y	N	2019-01-11	2019-01-10	PMC6328084	1	15	e1006596
31774398	MED	31774398	10.7554/elife.49314	Kinetics of cytokine receptor trafficking determine signaling and functional selectivity.	Martinez-Fabregas J, Wilmes S, Wang L, Hafer M, Pohler E, Lokau J, Garbers C, Cozzani A, Fyfe PK, Piehler J, Kazemian M, Mitra S, Moraga I.	Elife	2019	2050-084x	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	Y	0	Y	Y	Y	Y	N	2019-11-28	2019-11-27	PMC6914340	NA	8	NA
31266943	MED	31266943	10.1038/s41467-019-10970-y	A molecular switch from STAT2-IRF9 to ISGF3 underlies interferon-induced gene transcription.	Platanitis E, Demiroz D, Schneller A, Fischer K, Capelle C, Hartl M, Gossenreiter T, Müller M, Novatchkova M, Decker T.	Nat Commun	2019	2041-1723	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	8	Y	Y	Y	Y	N	2019-07-04	2019-07-02	PMC6606597	1	10	2921
28261472	MED	28261472	10.1002/ece3.2638	Ecological speciation by temporal isolation in a population of the stonefly Leuctra hippopus (Plecoptera, Leuctridae).	Boumans L, Hogner S, Brittain J, Johnsen A.	Ecol Evol	2017	2045-7758	research-article; journal article	Y	Y	N	Y	N	Y	5	Y	Y	N	Y	Y	2017-03-08	2017-02-10	PMC5330929	5	7	1635-1649
28346510	MED	28346510	10.1371/journal.pone.0174445	Study on the biodegradation of crude oil by free and immobilized bacterial consortium in marine environment.	Chen Q, Li J, Liu M, Sun H, Bao M.	PLoS One	2017	1932-6203	research-article; journal article	Y	Y	N	Y	N	Y	6	Y	Y	N	Y	Y	2017-03-28	2017-03-27	PMC5367712	3	12	e0174445
28500913	MED	28500913	10.1016/j.scr.2017.05.002	MYB fusions and CD markers as tools for authentication and purification of cancer stem cells from salivary adenoid cystic carcinoma.	Panaccione A, Zhang Y, Ryan M, Moskaluk CA, Anderson KS, Yarbrough WG, Ivanov SV.	Stem Cell Res	2017	1873-5061; 1876-7753; 	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	N	Y	N	Y	N	Y	9	Y	Y	N	Y	N	2017-05-14	2017-05-05	PMC5518784	NA	21	160-166
29338793	MED	29338793	10.1186/s12992-018-0328-y	The institutional context of tobacco production in Zambia.	Labonté R, Lencucha R, Drope J, Packer C, Goma FM, Zulu R.	Global Health	2018	1744-8603	research-article; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	N	5	Y	Y	N	Y	N	2018-01-17	2018-01-16	PMC5771190	1	14	5
32024823	MED	32024823	10.1038/s41467-019-13885-w	High-coverage whole-genome analysis of 1220 cancers reveals hundreds of genes deregulated by rearrangement-mediated cis-regulatory alterations.	Zhang Y, Chen F, Fonseca NA, He Y, Fujita M, Nakagawa H, Zhang Z, Brazma A, PCAWG Transcriptome Working Group, PCAWG Structural Variation Working Group, Creighton CJ, PCAWG Consortium.	Nat Commun	2020	2041-1723	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	Y	2	Y	Y	N	Y	N	2020-02-09	2020-02-05	PMC7002524	1	11	736
29479059	MED	29479059	10.1038/s41437-018-0064-3	Phylogeographic analysis suggests two origins for the riparian azalea Rhododendron indicum (L.) Sweet.	Yoichi W, Kawamata I, Matsuki Y, Suyama Y, Uehara K, Ito M.	Heredity (Edinb)	2018	0018-067x; 1365-2540; 	research support, non-u.s. gov't; research-article; journal article	N	Y	N	Y	N	Y	0	Y	Y	N	Y	Y	2018-02-26	2018-02-26	PMC6221875	6	121	594-604
29216379	MED	29216379	10.1093/nar/gkx1214	Endothelial cell differentiation is encompassed by changes in long range interactions between inactive chromatin regions.	Niskanen H, Tuszynska I, Zaborowski R, Heinäniemi M, Ylä-Herttuala S, Wilczynski B, Kaikkonen MU.	Nucleic Acids Res	2018	0305-1048; 1362-4962; 	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	8	Y	Y	Y	Y	Y	2017-12-08	2018-02-01	PMC5829566	4	46	1724-1740
28008156	MED	28008156	10.18632/oncotarget.14050	Genomic binding of PAX8-PPARG fusion protein regulates cancer-related pathways and alters the immune landscape of thyroid cancer.	Zhang Y, Yu J, Grachtchouk V, Qin T, Lumeng CN, Sartor MA, Koenig RJ.	Oncotarget	2017	1949-2553	research-article; journal article	Y	Y	N	Y	N	Y	6	Y	Y	Y	Y	Y	2016-12-24	2017-01-01	PMC5351587	4	8	5761-5773
30559385	MED	30559385	10.1038/s41467-018-07766-x	Local and global chromatin interactions are altered by large genomic deletions associated with human brain development.	Zhang X, Zhang Y, Zhu X, Purmann C, Haney MS, Ward T, Khechaduri A, Yao J, Weissman SM, Urban AE.	Nat Commun	2018	2041-1723	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	Y	5	Y	Y	Y	Y	Y	2018-12-31	2018-12-17	PMC6297223	1	9	5356
26022699	MED	26022699	10.1186/s12961-015-0016-9	The role of policy actors and contextual factors in policy agenda setting and formulation: maternal fee exemption policies in Ghana over four and a half decades.	Koduah A, van Dijk H, Agyepong IA.	Health Res Policy Syst	2015	1478-4505	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	N	16	Y	Y	N	Y	N	2015-05-30	2015-05-30	PMC4450986	NA	13	27
PMC7121730	PMC	NA	NA	Human Rights Issues	Wei Y.	Issues Decisive for China’s Rise or FallAn International Law Perspective	2018	NA	chapter-article	Y	Y	Y	Y	N	N	0	N	Y	N	N	N	2020-04-11	2018-12-10	PMC7121730	NA	NA	127-160
22984414	MED	22984414	10.1371/journal.pone.0043235	Scholarometer: a social framework for analyzing impact across disciplines.	Kaur J, Hoang DT, Sun X, Possamai L, Jafariasbagh M, Patil S, Menczer F.	PLoS One	2012	1932-6203	research support, non-u.s. gov't; research-article; journal article	Y	Y	Y	Y	N	N	6	Y	Y	N	Y	N	2012-09-19	2012-09-12	PMC3440403	9	7	e43235
31133759	MED	31133759	10.1038/s41592-019-0407-x	HiChIRP reveals RNA-associated chromosome conformation.	Mumbach MR, Granja JM, Flynn RA, Roake CM, Satpathy AT, Rubin AJ, Qi Y, Jiang Z, Shams S, Louie BH, Guo JK, Gennert DG, Corces MR, Khavari PA, Atianand MK, Artandi SE, Fitzgerald KA, Greenleaf WJ, Chang HY.	Nat Methods	2019	1548-7091; 1548-7105; 	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	N	Y	N	Y	N	Y	5	Y	Y	Y	Y	Y	2019-05-29	2019-05-27	PMC6638558	6	16	489-492
29507293	MED	29507293	10.1038/s41467-018-03279-9	Dissecting super-enhancer hierarchy based on chromatin interactions.	Huang J, Li K, Cai W, Liu X, Zhang Y, Orkin SH, Xu J, Yuan GC.	Nat Commun	2018	2041-1723	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	Y	38	Y	Y	Y	Y	Y	2018-03-07	2018-03-05	PMC5838163	1	9	943
22151087	MED	22151087	10.1186/1471-2105-12-s8-s7	Multi-stage gene normalization for full-text articles with context-based species filtering for dynamic dictionary entry selection.	Tsai RT, Lai PT.	BMC Bioinformatics	2011	1471-2105	research support, non-u.s. gov't; research-article; journal article	Y	Y	Y	Y	N	N	3	Y	Y	N	N	N	2012-01-02	2011-10-03	PMC3269942	NA	12 Suppl 8	S7
30123098	MED	30123098	10.1080/15205436.2017.1298807	Sex, Love, and Risk-n-Responsibility: A Content Analysis of Entertainment Television.	Dillman Carpentier FR, Stevens EM, Wu L, Seely N.	Mass Commun Soc	2017	1520-5436; 1532-7825; 	research-article; journal article	N	Y	N	Y	N	N	2	Y	Y	N	Y	N	2018-08-21	2017-04-18	PMC6097716	5	20	686-709
29440247	MED	29440247	10.1101/gad.306241.117	KMT2D regulates p63 target enhancers to coordinate epithelial homeostasis.	Lin-Shiao E, Lan Y, Coradin M, Anderson A, Donahue G, Simpson CL, Sen P, Saffie R, Busino L, Garcia BA, Berger SL, Capell BC.	Genes Dev	2018	0890-9369; 1549-5477; 	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	N	Y	N	Y	N	Y	18	Y	Y	Y	Y	Y	2018-02-15	2018-01-01	PMC5830930	2	32	181-193
27941797	MED	27941797	10.1038/ng.3746	SMARCB1-mediated SWI/SNF complex function is essential for enhancer regulation.	Wang X, Lee RS, Alver BH, Haswell JR, Wang S, Mieczkowski J, Drier Y, Gillespie SM, Archer TC, Wu JN, Tzvetkov EP, Troisi EC, Pomeroy SL, Biegel JA, Tolstorukov MY, Bernstein BE, Park PJ, Roberts CW.	Nat Genet	2017	1061-4036; 1546-1718; 	research-article; journal article	Y	Y	N	Y	N	Y	68	Y	Y	Y	Y	Y	2016-12-14	2016-12-12	PMC5285474	2	49	289-295
26173456	MED	26173456	10.1093/hmg/ddv272	Homozygous loss-of-function variants in European cosmopolitan and isolate populations.	Kaiser VB, Svinti V, Prendergast JG, Chau YY, Campbell A, Patarcic I, Barroso I, Joshi PK, Hastie ND, Miljkovic A, Taylor MS, Generation Scotland, UK10K, Enroth S, Memari Y, Kolb-Kokocinski A, Wright AF, Gyllensten U, Durbin R, Rudan I, Campbell H, Polašek O, Johansson Å, Sauer S, Porteous DJ, Fraser RM, Drake C, Vitart V, Hayward C, Semple CA, Wilson JF.	Hum Mol Genet	2015	0964-6906; 1460-2083; 	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	13	Y	Y	N	Y	Y	2015-07-16	2015-07-14	PMC4572071	19	24	5464-5474
29938110	MED	29938110	10.1002/fes3.126	Construction of a network describing asparagine metabolism in plants and its application to the identification of genes affecting asparagine metabolism in wheat under drought and nutritional stress.	Curtis TY, Bo V, Tucker A, Halford NG.	Food Energy Secur	2018	2048-3694	research-article; journal article	Y	Y	N	Y	N	Y	6	Y	Y	N	Y	N	2018-06-25	2018-02-25	PMC5993343	1	7	e00126
29101368	MED	29101368	10.1038/s41467-017-01358-x	Mutational signatures reveal the dynamic interplay of risk factors and cellular processes during liver tumorigenesis.	Letouzé E, Shinde J, Renault V, Couchy G, Blanc JF, Tubacher E, Bayard Q, Bacq D, Meyer V, Semhoun J, Bioulac-Sage P, Prévôt S, Azoulay D, Paradis V, Imbeaud S, Deleuze JF, Zucman-Rossi J.	Nat Commun	2017	2041-1723	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	40	Y	Y	N	Y	Y	2017-11-05	2017-11-03	PMC5670220	1	8	1315
30541598	MED	30541598	10.1186/s13059-018-1598-7	Analysis of 3D genomic interactions identifies candidate host genes that transposable elements potentially regulate.	Raviram R, Rocha PP, Luo VM, Swanzey E, Miraldi ER, Chuong EB, Feschotte C, Bonneau R, Skok JA.	Genome Biol	2018	1474-7596; 1474-760x; 	research-article; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	Y	6	Y	Y	Y	N	Y	2018-12-21	2018-12-13	PMC6292174	1	19	216
27939672	MED	27939672	10.1016/j.immuni.2016.10.028	Dynamic Changes in Chromatin Accessibility Occur in CD8+ T Cells Responding to Viral Infection.	Scott-Browne JP, López-Moyado IF, Trifari S, Wong V, Chavez L, Rao A, Pereira RM.	Immunity	2016	1074-7613; 1097-4180; 	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	N	Y	N	Y	N	Y	57	Y	Y	Y	Y	Y	2016-12-13	2016-12-06	PMC5214519	6	45	1327-1340
29657560	MED	29657560	10.1016/j.websem.2017.12.002	Analyzing user interactions with biomedical ontologies: A visual perspective.	Kamdar MR, Walk S, Tudorache T, Musen MA.	Web Semant	2018	1570-8268; 1873-7749; 	research-article; journal article	N	Y	N	Y	N	N	1	Y	Y	N	Y	Y	2018-04-17	2017-12-20	PMC5895104	NA	49	16-30
27994038	MED	27994038	10.1093/nar/gkw1283	Inducible super-enhancers are organized based on canonical signal-specific transcription factor binding elements.	Bojcsuk D, Nagy G, Balint BL.	Nucleic Acids Res	2017	0305-1048; 1362-4962; 	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	20	Y	Y	N	Y	N	2016-12-21	2017-04-01	PMC5397169	7	45	3693-3706
30538336	MED	30538336	10.1038/s41590-018-0274-0	The transcription factor c-Maf is essential for the commitment of IL-17-producing γδ T cells.	Zuberbuehler MK, Parker ME, Wheaton JD, Espinosa JR, Salzler HR, Park E, Ciofani M.	Nat Immunol	2019	1529-2908; 1529-2916; 	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	Y	18	Y	Y	Y	Y	Y	2018-12-13	2018-12-10	PMC6294311	1	20	73-85
27482699	MED	27482699	10.1002/art.39828	Histone Deacetylase 5 Is Overexpressed in Scleroderma Endothelial Cells and Impairs Angiogenesis via Repression of Proangiogenic Factors.	Tsou PS, Wren JD, Amin MA, Schiopu E, Fox DA, Khanna D, Sawalha AH.	Arthritis Rheumatol	2016	2326-5191; 2326-5205; 	research-article; journal article	N	Y	N	Y	N	N	19	Y	Y	N	Y	N	2016-08-03	2016-12-01	PMC5125850	12	68	2975-2985
28804747	MED	28804747	10.1177/2333393617721646	Care Experiences of Adults With a Dual Diagnosis and Their Family Caregivers.	Nicholas DB, Calhoun A, McLaughlin AM, Shankar J, Kreitzer L, Uzande M.	Glob Qual Nurs Res	2017	2333-3936	research-article; journal article	Y	Y	N	Y	N	N	0	Y	Y	N	Y	N	2017-08-14	2017-01-01	PMC5533258	NA	4	2333393617721646
26087373	MED	26087373	10.3390/s150614207	Fair Trade Metaphor as a Control Privacy Method for Pervasive Environments: Concepts and Evaluation.	Esquivel A, Haya P, Alamán X.	Sensors (Basel)	2015	1424-8220	research-article; journal article	Y	Y	N	Y	N	N	0	Y	Y	N	N	N	2015-06-19	2015-06-16	PMC4507695	6	15	14207-14229
30093832	MED	30093832	10.1007/s11027-016-9736-6	Beyond opportunity costs: who bears the implementation costs of reducing emissions from deforestation and degradation?	Luttrell C, Sills E, Aryani R, Ekaputri AD, Evinke MF.	Mitig Adapt Strateg Glob Chang	2018	1381-2386; 1573-1596; 	research-article; journal article	Y	Y	N	Y	N	N	0	Y	Y	N	Y	N	2018-08-10	2017-01-20	PMC6054016	2	23	291-310
29912636	MED	29912636	10.1080/19491034.2018.1469351	Analysis of RNA-Seq datasets reveals enrichment of tissue-specific splice variants for nuclear envelope proteins.	Capitanchik C, Dixon CR, Swanson SK, Florens L, Kerr ARW, Schirmer EC.	Nucleus	2018	1949-1034; 1949-1042; 	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	2	Y	Y	N	Y	Y	2018-06-19	2018-01-01	PMC7000147	1	9	410-430
19823606	MED	19823606	10.4103/0019-5545.44743	Faking it - I The Menace of Counterfeit Drugs.	Swaminath G.	Indian J Psychiatry	2008	0019-5545; 1998-3794; 	other; journal article	Y	Y	Y	N	N	N	4	Y	Y	N	Y	N	2009-12-25	2008-10-01	PMC2755136	4	50	238-240
29396371	MED	29396371	10.1016/j.molmet.2018.01.011	Genome-wide analysis of PDX1 target genes in human pancreatic progenitors.	Wang X, Sterr M, Burtscher I, Chen S, Hieronimus A, Machicao F, Staiger H, Häring HU, Lederer G, Meitinger T, Cernilogar FM, Schotta G, Irmler M, Beckers J, Hrabě de Angelis M, Ray M, Wright CVE, Bakhti M, Lickert H.	Mol Metab	2018	2212-8778	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	7	Y	Y	Y	Y	Y	2018-02-04	2018-01-31	PMC5870105	NA	9	57-68
28166271	MED	28166271	10.1371/journal.pone.0171719	Transcriptional deregulation of genetic biomarkers in Chironomus riparius larvae exposed to ecologically relevant concentrations of di(2-ethylhexyl) phthalate (DEHP).	Herrero Ó, Morcillo G, Planelló R.	PLoS One	2017	1932-6203	research-article; journal article	Y	Y	N	Y	N	Y	2	Y	Y	N	Y	N	2017-02-07	2017-02-06	PMC5293269	2	12	e0171719
31015400	MED	31015400	10.1038/s41467-019-09645-5	Corrupted coordination of epigenetic modifications leads to diverging chromatin states and transcriptional heterogeneity in CLL.	Pastore A, Gaiti F, Lu SX, Brand RM, Kulm S, Chaligne R, Gu H, Huang KY, Stamenova EK, Béguelin W, Jiang Y, Schulman RC, Kim KT, Alonso A, Allan JN, Furman RR, Gnirke A, Wu CJ, Melnick AM, Meissner A, Bernstein BE, Abdel-Wahab O, Landau DA.	Nat Commun	2019	2041-1723	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	Y	6	Y	Y	Y	Y	N	2019-04-25	2019-04-23	PMC6478836	1	10	1874
28143514	MED	28143514	10.1186/s12913-017-2042-5	A Qualitative study of language barriers between South African health care providers and cross-border migrants.	Hunter-Adams J, Rother HA.	BMC Health Serv Res	2017	1472-6963	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	N	8	Y	Y	N	Y	N	2017-02-02	2017-01-31	PMC5282629	1	17	97
28135258	MED	28135258	10.1038/nmeth.4154	Sequencing thousands of single-cell genomes with combinatorial indexing.	Vitak SA, Torkenczy KA, Rosenkrantz JL, Fields AJ, Christiansen L, Wong MH, Carbone L, Steemers FJ, Adey A.	Nat Methods	2017	1548-7091; 1548-7105; 	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	N	Y	N	Y	N	Y	53	Y	Y	N	Y	Y	2017-02-01	2017-01-30	PMC5908213	3	14	302-308
19581585	MED	19581585	10.1073/pnas.0904891106	Predicting Social Security numbers from public data.	Acquisti A, Gross R.	Proc Natl Acad Sci U S A	2009	0027-8424; 1091-6490; 	research support, non-u.s. gov't; research-article; research support, u.s. gov't, non-p.h.s.; journal article	N	Y	Y	Y	N	Y	9	Y	Y	N	Y	N	2009-12-23	2009-07-06	PMC2706270	27	106	10975-10980
29354286	MED	29354286	10.1038/s41525-017-0040-5	Pan-cancer screen for mutations in non-coding elements with conservation and cancer specificity reveals correlations with expression and survival.	Hornshøj H, Nielsen MM, Sinnott-Armstrong NA, Świtnicki MP, Juul M, Madsen T, Sallari R, Kellis M, Ørntoft T, Hobolth A, Pedersen JS.	NPJ Genom Med	2018	2056-7944	research-article; journal article	Y	Y	N	Y	N	Y	13	Y	Y	N	Y	N	2018-01-22	2018-01-11	PMC5765157	NA	3	1
29234025	MED	29234025	10.1038/s41467-017-02259-9	H3K14ac is linked to methylation of H3K9 by the triple Tudor domain of SETDB1.	Jurkowska RZ, Qin S, Kungulovski G, Tempel W, Liu Y, Bashtrykov P, Stiefelmaier J, Jurkowski TP, Kudithipudi S, Weirich S, Tamas R, Wu H, Dombrovski L, Loppnau P, Reinhardt R, Min J, Jeltsch A.	Nat Commun	2017	2041-1723	research support, non-u.s. gov't; research-article; research support, u.s. gov't, non-p.h.s.; journal article	Y	Y	N	Y	N	Y	8	Y	Y	Y	Y	Y	2017-12-14	2017-12-12	PMC5727127	1	8	2057
28240319	MED	28240319	10.1038/srep43648	Aorta macrophage inflammatory and epigenetic changes in a murine model of obstructive sleep apnea: Potential role of CD36.	Cortese R, Gileles-Hillel A, Khalyfa A, Almendros I, Akbarpour M, Khalyfa AA, Qiao Z, Garcia T, Andrade J, Gozal D.	Sci Rep	2017	2045-2322	research-article; journal article	Y	Y	N	Y	N	Y	16	Y	Y	Y	Y	Y	2017-02-28	2017-02-27	PMC5327416	NA	7	43648
25569084	MED	25569084	10.3390/ijms16011030	Melatonin and female hormone secretion in postmenopausal overweight women.	Walecka-Kapica E, Chojnacki J, Stępień A, Wachowska-Kelly P, Klupińska G, Chojnacki C.	Int J Mol Sci	2015	1422-0067	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	N	7	Y	Y	N	Y	N	2015-01-09	2015-01-05	PMC4307288	1	16	1030-1042
27990770	MED	27990770	10.1111/1751-7915.12467	Bioactive secondary metabolites with multiple activities from a fungal endophyte.	Bogner CW, Kamdem RS, Sichtermann G, Matthäus C, Hölscher D, Popp J, Proksch P, Grundler FM, Schouten A.	Microb Biotechnol	2017	1751-7915	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	14	Y	Y	N	Y	Y	2016-12-21	2016-12-19	PMC5270730	1	10	175-188
29162563	MED	29162563	10.1158/2159-8290.cd-17-0468	FOXF1 Defines the Core-Regulatory Circuitry in Gastrointestinal Stromal Tumor.	Ran L, Chen Y, Sher J, Wong EWP, Murphy D, Zhang JQ, Li D, Deniz K, Sirota I, Cao Z, Wang S, Guan Y, Shukla S, Li KY, Chramiec A, Xie Y, Zheng D, Koche RP, Antonescu CR, Chen Y, Chi P.	Cancer Discov	2018	2159-8274; 2159-8290; 	research support, non-u.s. gov't; research-article; research support, u.s. gov't, non-p.h.s.; journal article; research support, n.i.h., extramural	N	Y	Y	Y	N	Y	11	Y	Y	N	Y	N	2017-11-22	2017-11-21	PMC5809271	2	8	234-251
31633482	MED	31633482	10.7554/elife.48216	Cis-regulatory basis of sister cell type divergence in the vertebrate retina.	Murphy DP, Hughes AE, Lawrence KA, Myers CA, Corbo JC.	Elife	2019	2050-084x	research-article; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	Y	2	Y	Y	Y	Y	Y	2019-10-22	2019-10-21	PMC6802965	NA	8	NA
30202056	MED	30202056	10.1038/s41588-018-0195-8	Integrative detection and analysis of structural variation in cancer genomes.	Dixon JR, Xu J, Dileep V, Zhan Y, Song F, Le VT, Yardımcı GG, Chakraborty A, Bann DV, Wang Y, Clark R, Zhang L, Yang H, Liu T, Iyyanki S, An L, Pool C, Sasaki T, Rivera-Mulia JC, Ozadam H, Lajoie BR, Kaul R, Buckley M, Lee K, Diegel M, Pezic D, Ernst C, Hadjur S, Odom DT, Stamatoyannopoulos JA, Broach JR, Hardison RC, Ay F, Noble WS, Dekker J, Gilbert DM, Yue F.	Nat Genet	2018	1061-4036; 1546-1718; 	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	N	Y	N	Y	N	Y	37	Y	Y	Y	Y	Y	2018-09-11	2018-09-10	PMC6301019	10	50	1388-1398
